Id,CreatedAt,Title,PriceAmount,PriceCurrency,AuthorId,State,ImageCount,CurrentStockQuantity,PublicData,PrivateData,Metadata
68be2cc2-0e8e-48d3-a47e-03f5a668ffd8,2025-09-08T01:09:22Z,FacFox,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"":[""mjf"",""sla"",""sls"",""dmp"",""dmls"",""fdm"",""material-jetting"",""dlp""],""affiliatelinkid"":""https://facfox.com/"",""cardStyle"":""white"",""categoryLevel1"":""asia"",""categoryLevel2"":""southamerica"",""listingType"":""free-listing"",""location"":{""address"":""Zhi Cheng Da Sha, 龙井 Bin Jiang Qu, Hang Zhou Shi, Zhe Jiang Sheng, China, 310053"",""building"":""""},""metalid"":[""inconel-718"",""inconel-625"",""aluminum-aisi10mg"",""titanium-ti-6al-4v"",""steel"",""stainless-steel-316l"",""stainless-steel-17-4ph"",""maraging-steel"",""ni625""],""thermoplasticid"":[""tpu-mjf"",""pp-natural"",""polypropylene-mjf"",""petg"",""pc"",""pc-or-pc-abs"",""nylon-12"",""absplus-stratasys"",""duraform-pa-nylon-12"",""abs-m30i"",""abs-like-black"",""abs-m30-stratasys"",""abs-white"",""carbonfiberreinforcedfilaments"",""kevlarreinforcedfilaments"",""sls_pa12_pa2200"",""mjf_pa12"",""standardpla"",""hips""],""transactionProcessAlias"":""default-inquiry/release-1"",""unitType"":""inquiry""}",{},
68be2943-cfb2-49b8-80cb-394d4cae106d,2025-09-08T00:54:27Z,Makelab,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"":[""sla"",""fdm"",""mjf""],""affiliatelinkid"":""https://www.makelab.com/"",""cardStyle"":""white"",""categoryLevel1"":""northamerica"",""listingType"":""free-listing"",""location"":{""address"":""Brooklyn, NY, USA"",""building"":""""},""thermoplasticid"":[""tpu-mjf"",""pp-natural"",""polypropylene-mjf"",""petg"",""pc-or-pc-abs"",""nylon-12"",""absplus-stratasys"",""abs-m30i"",""abs-like-black"",""abs-m30-stratasys"",""abs-white"",""duraform-pa-nylon-12"",""mjf_pa12""],""transactionProcessAlias"":""default-inquiry/release-1"",""unitType"":""inquiry""}",{},
68be265f-9be3-4021-ae3b-6c592ae1c097,2025-09-08T00:42:07Z,3DEO,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"":[""binder-jetting""],""affiliatelinkid"":""https://www.3deo.co/"",""cardStyle"":""white"",""categoryLevel1"":""northamerica"",""listingType"":""free-listing"",""location"":{""address"":""24225 Garnier St, Torrance, CA 90505, USA"",""building"":""""},""metalid"":[""steel"",""stainless-steel-316l"",""stainless-steel-17-4ph""],""transactionProcessAlias"":""default-inquiry/release-1"",""unitType"":""inquiry""}",{},
68be25be-733b-4a00-9518-6ba8fbefd193,2025-09-08T00:39:26Z,RapidDirect,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"":[""sls"",""slm"",""mjf"",""sla""],""affiliatelinkid"":""https://www.rapiddirect.com/"",""cardStyle"":""white"",""categoryLevel1"":""asia"",""categoryLevel2"":""southamerica"",""listingType"":""free-listing"",""location"":{""address"":""Shenzhen, Guangdong Province, China"",""building"":""""},""metalid"":[""titanium-ti-6al-4v"",""steel"",""stainless-steel-316l"",""stainless-steel-17-4ph"",""aluminum-aisi10mg"",""inconel-718"",""inconel-625"",""maraging-steel"",""ni625""],""thermoplasticid"":[""nylon-pa-12"",""nylon-12"",""abs-m30-stratasys"",""absplus-stratasys"",""abs-m30i"",""abs-like-black"",""abs-white""],""transactionProcessAlias"":""default-inquiry/release-1"",""unitType"":""inquiry""}",{},
68be2315-7eb7-45d3-b4af-0c2781c82a94,2025-09-08T00:28:05Z,FIT Additive Manufacturing Group,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"":[""sla"",""dmls"",""fdm"",""material-jetting"",""slm"",""dlp"",""saf"",""sls""],""affiliatelinkid"":""https://fit.technology/"",""cardStyle"":""white"",""categoryLevel1"":""europe"",""listingType"":""free-listing"",""location"":{""address"":""92331 Lupburg, Germany"",""building"":""""},""metalid"":[""aluminum-aisi10mg"",""titanium-ti-6al-4v"",""stainless-steel-316l"",""stainless-steel-17-4ph"",""inconel-718"",""inconel-625"",""maraging-steel"",""steel"",""ni625""],""photopolymerid"":[""accura-clearvue"",""accura-bluestone""],""thermoplasticid"":[""accura-25"",""absplus-stratasys"",""abs-m30i"",""abs-like-black"",""pa-12"",""nylon-pa-12-blue-metal"",""pa-af"",""pa-12-carbon-filled""],""transactionProcessAlias"":""default-inquiry/release-1"",""unitType"":""inquiry""}",{},
68a771a7-4eb2-42f3-821e-91c6f5ccd203,2025-08-21T19:21:11Z,JawsTec – Online 3D Printing Service,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"": [""dmls"", ""fdm"", ""mjf"", ""sla"", ""sls""], ""affiliatelinkid"": ""https://www.jawstec.com"", ""cardStyle"": ""white"", ""categoryLevel1"": ""northamerica"", ""listingType"": ""free-listing"", ""location"": {""address"": ""2839 ID-39, American Falls, ID 83211, USA"", ""building"": """"}, ""metalid"": [""aluminum-aisi10mg"", ""titanium-ti-6al-4v"", ""steel"", ""stainless-steel-316l"", ""stainless-steel-17-4ph"", ""ni625"", ""inconel-625"", ""maraging-steel"", ""inconel-718""], ""thermoplasticid"": [""polypropylene-mjf"", ""pa11-sls"", ""pa-gf"", ""tpu-mjf"", ""pa-12-carbon-filled"", ""pa-12"", ""nylon-12-mineral-filled-hst"", ""nylon-12""], ""transactionProcessAlias"": ""default-inquiry/release-1"", ""unitType"": ""inquiry""}",{},
68a76ba9-8011-4879-a1d8-a54a12c33ffd,2025-08-21T18:55:37Z,Markforged – Industrial Additive Manufacturing Platform,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"":[""fdm""],""affiliatelinkid"":""https://markforged.com"",""cardStyle"":""white"",""categoryLevel1"":""northamerica"",""listingType"":""free-listing"",""location"":{""address"":""Waltham, MA, USA"",""building"":""""},""metalid"":[""steel"",""stainless-steel-316l"",""stainless-steel-17-4ph"",""inconel-625""],""thermoplasticid"":[""tpu-mjf"",""pei-ultem-9085-stratasys"",""pa-12-carbon-filled"",""pa-12"",""nylon-pa-12"",""carbonfiberreinforcedfilaments""],""transactionProcessAlias"":""default-inquiry/release-1"",""unitType"":""inquiry""}",{},
68a10c44-80bf-4771-aa7e-217980ef9864,2025-08-16T22:55:00Z,Norra AM ,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"":[""mjf"",""sla"",""sls"",""dlp"",""fdm"",""material-jetting""],""affiliatelinkid"":""https://norraam.se"",""categoryLevel1"":""europe"",""listingType"":""free-listing"",""location"":{""address"":""Håstaholmen 5, 824 44 Hudiksvall, Sweden"",""building"":""""},""thermoplasticid"":[""tpu-mjf"",""pa11-sls"",""pa-gf"",""pa-12-bluesint"",""pa-12"",""nylon-pa-12"",""nylon-12-mineral-filled-hst"",""nylon-12-glass-bead-filled-gf"",""nylon-12-flame-retardant-fr"",""nylon-12-aluminum-filled-af"",""nylon-12"",""pa-12-carbon-filled"",""nylon-pa-12-blue-metal"",""sls_pa12_pa2200"",""mjf_pa12"",""sls_flexible_tpu""],""transactionProcessAlias"":""default-inquiry/release-1"",""unitType"":""inquiry""}",{},
68a10847-fab3-47a9-b125-b4bf20ceab94,2025-08-16T22:37:59Z,Forecast 3D – Industrial 3D Printing & Digital Manufacturing,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"":[""binder-jetting"",""dmls"",""fdm"",""material-jetting"",""mjf"",""sla"",""slm"",""sls""],""affiliatelinkid"":""https://www.forecast3d.com"",""categoryLevel1"":""northamerica"",""listingType"":""free-listing"",""location"":{""address"":""2221 Las Palmas Dr, Carlsbad, CA 92011, USA"",""building"":""""},""metalid"":[""maraging-steel"",""aluminum-aisi10mg"",""titanium-ti-6al-4v"",""steel"",""stainless-steel-316l"",""stainless-steel-17-4ph"",""inconel-625"",""bronze"",""ni625""],""thermoplasticid"":[""tpu-mjf"",""pp-natural"",""polypropylene-mjf"",""pei-ultem-1010-stratasys"",""pc-or-pc-abs"",""pc"",""pa11-sls"",""pa-gf"",""pa-af"",""pa-12-carbon-filled"",""pa-12-bluesint"",""pa-12"",""nylon-pa-12-blue-metal"",""nylon-pa-12"",""nylon-12-mineral-filled-hst"",""nylon-12-glass-bead-filled-gf"",""nylon-12-flame-retardant-fr"",""nylon-12-aluminum-filled-af"",""nylon-12"",""absplus-stratasys"",""abs-m30i"",""abs-like-black"",""abs-m30-stratasys"",""abs-white"",""hips"",""kevlarreinforcedfilaments"",""woodfilledpla"",""sls_pa12_pa2200"",""mjf_pa12"",""sls_flexible_tpu"",""saf_pa11_eco"",""ultrasint_tpu01_mjf"",""standardpla""],""transactionProcessAlias"":""default-inquiry/release-1"",""unitType"":""inquiry""}",{},
68a0c63a-0f2a-4b33-acf9-ad3e5ce9429e,2025-08-16T17:56:10Z,3DCompare – On-Demand Manufacturing Platform,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"":[""fdm"",""material-jetting"",""mjf"",""sla"",""sls"",""dlp"",""dmp""],""affiliatelinkid"":""https://3dcompare.com"",""categoryLevel1"":""europe"",""listingType"":""free-listing"",""location"":{""address"":""Lakenheath, UK"",""building"":""""},""metalid"":[""aluminum-aisi10mg"",""titanium-ti-6al-4v"",""steel"",""stainless-steel-316l"",""inconel-625"",""ni625""],""thermoplasticid"":[""tpu-mjf"",""polypropylene-mjf"",""photopolymer-rigid"",""pa-gf"",""pa-12-carbon-filled"",""nylon-pa-12-blue-metal"",""nylon-pa-12"",""nylon-12-mineral-filled-hst"",""nylon-12-glass-bead-filled-gf"",""nylon-12"",""absplus-stratasys"",""abs-m30i"",""abs-m30-stratasys"",""duraform-gf-glass-filled-nylon"",""duraform-hst""],""transactionProcessAlias"":""default-inquiry/release-1"",""unitType"":""inquiry""}",{},
68a0c3e8-ce78-42c3-87c7-3b690519a09e,2025-08-16T17:46:16Z,Quickparts – Rapid Prototyping & Manufacturing Services,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"":[""sls"",""fdm"",""sla"",""dlp"",""dmp""],""affiliatelinkid"":""https://quickparts.com/"",""categoryLevel1"":""northamerica"",""listingType"":""free-listing"",""location"":{""address"":""620 S Industrial WY, Seattle, WA 98108, USA"",""building"":""""},""metalid"":[""aluminum-aisi10mg"",""titanium-ti-6al-4v"",""steel"",""stainless-steel-316l"",""inconel-718"",""maraging-steel"",""ni625"",""inconel-625""],""thermoplasticid"":[""pc"",""pa11-sls"",""pa-gf"",""pa-af"",""pa-12-carbon-filled"",""pa-12"",""nylon-12-mineral-filled-hst"",""nylon-12-glass-bead-filled-gf"",""pc-or-pc-abs"",""nylon-12"",""duraform-gf-glass-filled-nylon"",""absplus-stratasys"",""abs-m30i"",""abs-m30-stratasys"",""duraform-hst"",""duraform-tpu"",""sls_pa12_pa2200""],""transactionProcessAlias"":""default-inquiry/release-1"",""unitType"":""inquiry""}",{},
68a0c194-45dc-48ee-9836-31c285efa481,2025-08-16T17:36:20Z,Invent 3D – Additive Manufacturing & 3D Printing Services,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"":[""sls"",""fdm"",""sla""],""affiliatelinkid"":""https://invent3d.design/"",""categoryLevel1"":""europe"",""listingType"":""free-listing"",""location"":{""address"":""Qormi, Malta"",""building"":""""},""thermoplasticid"":[""pp-natural"",""polypropylene-mjf"",""photopolymer-rigid"",""petg"",""pei-ultem-9085-stratasys"",""pei-ultem-1010-stratasys"",""pc"",""pa11-sls"",""pa-gf"",""pa-af"",""tpu-mjf"",""pc-or-pc-abs"",""pa-12-carbon-filled"",""pa-12"",""nylon-pa-12-blue-metal"",""nylon-pa-12"",""nylon-12-mineral-filled-hst"",""formlabs-clear-resin"",""nylon-12-glass-bead-filled-gf"",""nylon-12-aluminum-filled-af"",""nylon-12"",""absplus-stratasys"",""abs-m30-stratasys"",""abs-white""],""transactionProcessAlias"":""default-inquiry/release-1"",""unitType"":""inquiry""}",{},
68a0bd93-c3f2-4f12-9aee-950c12df71d1,2025-08-16T17:19:15Z,Danish Technological Institute – Industrial 3D Printing,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"":[""fdm"",""sls"",""mjf"",""dmp""],""affiliatelinkid"":""https://www.dti.dk/services/industrial-3d-printing/40479"",""categoryLevel1"":""europe"",""listingType"":""free-listing"",""location"":{""address"":""Kongsvang Alle 29, 8000 Aarhus, Denmark"",""building"":""""},""metalid"":[""aluminum-aisi10mg"",""titanium-ti-6al-4v"",""steel"",""stainless-steel-316l"",""maraging-steel"",""ni625"",""inconel-625""],""thermoplasticid"":[""tpu-mjf"",""pa11-sls"",""pa-gf"",""pa-af"",""pa-12-carbon-filled"",""pa-12-bluesint"",""pa-12"",""nylon-pa-12-blue-metal"",""nylon-pa-12"",""nylon-12-mineral-filled-hst"",""nylon-12-glass-bead-filled-gf""],""transactionProcessAlias"":""default-inquiry/release-1"",""unitType"":""inquiry""}",{},
68a0a9ab-2064-4319-9357-f96ff3ce3983,2025-08-16T15:54:19Z,Stratasys Direct – Industrial 3D Printing & Manufacturing Se,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"": [""material-jetting"", ""mjf"", ""sla"", ""sls"", ""fdm"", ""dlp"", ""saf""], ""affiliatelinkid"": ""https://www.stratasys.com/en/stratasysdirect/"", ""cardStyle"": ""main-brand"", ""categoryLevel1"": ""northamerica"", ""listingType"": ""free-listing"", ""location"": {""address"": ""7665 Commerce Way, Eden Prairie, MN 55344, USA"", ""building"": """"}, ""metalid"": [], ""thermoplasticid"": [], ""transactionProcessAlias"": ""default-inquiry/release-1"", ""unitType"": ""inquiry""}",{},
68a0a5d3-0b44-4722-b744-20a076b8f334,2025-08-16T15:37:55Z,Craftcloud – 3D Printing & Manufacturing Platform,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"":[""material-jetting"",""mjf"",""saf"",""binder-jetting"",""fdm"",""sls"",""dlp"",""dmp"",""sla""],""affiliatelinkid"":""https://craftcloud3d.com"",""categoryLevel1"":""europe"",""listingType"":""free-listing"",""location"":{""address"":""Munich, Germany"",""building"":"" ""},""metalid"":[""aluminum-aisi10mg"",""titanium-ti-6al-4v"",""steel"",""stainless-steel-316l"",""inconel-718"",""420i-420ss-brz"",""inconel-625"",""ni625""],""photopolymerid"":[""photopolymer-rigid-p""],""thermoplasticid"":[""polypropylene-mjf"",""petg"",""pei-ultem-9085-stratasys"",""pei-ultem-1010-stratasys"",""pc-or-pc-abs"",""pc"",""pa11-sls"",""pa-gf"",""photopolymer-rigid"",""pa-12"",""nylon-pa-12-blue-metal"",""tpu-mjf"",""nylon-pa-12"",""nylon-12-mineral-filled-hst"",""nylon-12"",""abs-m30i"",""abs-like-black"",""abs-m30-stratasys"",""abs-white"",""absplus-stratasys""],""transactionProcessAlias"":""default-inquiry/release-1"",""unitType"":""inquiry""}",{},
68a0a27f-8439-4d5f-8a71-9fa5f149d692,2025-08-16T15:23:43Z,Murtfeldt Additive Solutions – Industrial 3D Printing & Manu,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"":[""fdm"",""dlp"",""sls""],""affiliatelinkid"":""https://murtfeldt-as.de"",""categoryLevel1"":""europe"",""listingType"":""free-listing"",""location"":{""address"":""Hülbeweg 7, 72127 Kusterdingen, Germany"",""building"":""""},""thermoplasticid"":[""tpu-mjf"",""pp-natural"",""polypropylene-mjf"",""photopolymer-rigid"",""pei-ultem-9085-stratasys"",""pei-ultem-1010-stratasys"",""pc"",""pa11-sls"",""pa-gf"",""pa-af"",""pa-12-carbon-filled"",""pa-12"",""nylon-pa-12-blue-metal"",""nylon-pa-12"",""nylon-12-mineral-filled-hst"",""nylon-12-glass-bead-filled-gf"",""nylon-12-aluminum-filled-af"",""nylon-12"",""absplus-stratasys"",""abs-m30i"",""abs-like-black"",""abs-m30-stratasys"",""abs-white""],""transactionProcessAlias"":""default-inquiry/release-1"",""unitType"":""inquiry""}",{},
68a095fe-8d6d-4a60-ad02-ffb18a31c03e,2025-08-16T14:30:22Z,Protolabs – Digital Manufacturing & Rapid Prototyping,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"":[""sls"",""material-jetting"",""mjf"",""sla"",""dmp"",""saf""],""affiliatelinkid"":""https://www.protolabs.com/"",""categoryLevel1"":""northamerica"",""listingType"":""free-listing"",""location"":{""address"":""5540 Pioneer Creek Dr, Maple Plain, MN 55359, USA"",""building"":""""},""thermoplasticid"":[""pa-12-carbon-filled"",""pa-12"",""nylon-pa-12"",""abs-white"",""abs-like-black""],""transactionProcessAlias"":""default-inquiry/release-1"",""unitType"":""inquiry""}",{},
68a091c5-99cd-4891-b4a7-33ae1552ba43,2025-08-16T14:12:21Z,3ERP – Rapid Prototyping & Low-Volume Manufacturing Services,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"":[""sls"",""fdm"",""sla"",""dmp""],""affiliatelinkid"":""https://www.3erp.com/"",""categoryLevel1"":""asia"",""categoryLevel2"":""southamerica"",""listingType"":""free-listing"",""location"":{""address"":""Zhongshan, Guangdong Province, China"",""building"":"" ""},""metalid"":[""aluminum-aisi10mg"",""titanium-ti-6al-4v"",""steel"",""stainless-steel-316l""],""thermoplasticid"":[""petg"",""pei-ultem-9085-stratasys"",""pei-ultem-1010-stratasys"",""pc-or-pc-abs"",""pc"",""pa11-sls"",""pa-gf"",""nylon-12-mineral-filled-hst"",""nylon-12-glass-bead-filled-gf"",""nylon-12-aluminum-filled-af"",""nylon-12"",""nylon-pa-12""],""transactionProcessAlias"":""default-inquiry/release-1"",""unitType"":""inquiry""}",{},
68a08904-88e8-4260-9a23-e45f6f647dfb,2025-08-16T13:35:00Z,3D Printing Ally – Rapid Prototyping & Production Services,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"":[""fdm"",""sla""],""affiliatelinkid"":""https://3dprintingally.com/"",""categoryLevel1"":""northamerica"",""listingType"":""free-listing"",""location"":{""address"":""1901 Ward Ave., Hudson, WI 54016, USA"",""building"":""""},""photopolymerid"":[""accura-clearvue""],""thermoplasticid"":[""photopolymer-rigid"",""pc"",""polypropylene-mjf"",""petg"",""pei-ultem-9085-stratasys"",""pc-or-pc-abs"",""pa-af"",""pa-12-carbon-filled"",""pa-12-bluesint"",""pa-12"",""nylon-pa-12-blue-metal"",""nylon-12-mineral-filled-hst"",""nylon-12-glass-bead-filled-gf"",""nylon-12-flame-retardant-fr"",""nylon-12-aluminum-filled-af"",""nylon-12"",""formlabs-clear-resin"",""absplus-stratasys"",""abs-m30i""],""transactionProcessAlias"":""default-inquiry/release-1"",""unitType"":""inquiry""}",{},
689fcda6-13e1-45d4-8aab-5ea16e8082df,2025-08-16T00:15:34Z,Impac Additive 3D – Texas-Based Additive Manufacturing Servi,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"":[""dmls"",""mjf"",""sla"",""sls"",""slm"",""dlp"",""fdm"",""dmp""],""affiliatelinkid"":""https://impacsystems.com"",""categoryLevel1"":""northamerica"",""listingType"":""free-listing"",""location"":{""address"":""319 S 1st St, Temple, TX 76504, USA"",""building"":""""},""metalid"":[""aluminum-aisi10mg"",""titanium-ti-6al-4v"",""steel"",""stainless-steel-316l"",""inconel-718"",""maraging-steel""],""thermoplasticid"":[""pei-ultem-9085-stratasys"",""pei-ultem-1010-stratasys"",""pc-or-pc-abs"",""pc"",""pa11-sls"",""pa-gf"",""pa-af"",""tpu-mjf"",""polypropylene-mjf"",""pa-12"",""nylon-pa-12-blue-metal"",""nylon-12-mineral-filled-hst"",""nylon-12-glass-bead-filled-gf"",""nylon-12-flame-retardant-fr"",""nylon-12-aluminum-filled-af"",""nylon-12"",""accura-25"",""abs-m30i"",""abs-like-black"",""abs-m30-stratasys"",""abs-white""],""transactionProcessAlias"":""default-inquiry/release-1"",""unitType"":""inquiry""}",{},
689fcb0f-2fb0-48b6-9b98-2323d977b82d,2025-08-16T00:04:31Z,PartZpro – Hassle-Free Parts Sourcing & On-Demand Manufactur,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"":[""dmp"",""fdm"",""material-jetting"",""mjf"",""sla"",""sls"",""slm""],""affiliatelinkid"":""https://www.partzpro.com"",""categoryLevel1"":""northamerica"",""listingType"":""free-listing"",""location"":{""address"":""8583 Irvine Center Dr #180, Irvine, CA 92618, USA"",""building"":""""},""metalid"":[""aluminum-aisi10mg"",""titanium-ti-6al-4v"",""steel"",""stainless-steel-316l"",""maraging-steel"",""inconel-625"",""ni625""],""photopolymerid"":[""formlabs-flexible-resin-80a"",""formlabs-durable-resin""],""thermoplasticid"":[""photopolymer-rigid"",""petg"",""pei-ultem-9085-stratasys"",""pei-ultem-1010-stratasys"",""pc-or-pc-abs"",""pc"",""pa11-sls"",""pa-gf"",""pa-af"",""tpu-70-a-white"",""tpu-mjf"",""pa-12-bluesint"",""nylon-12-glass-bead-filled-gf"",""nylon-12-flame-retardant-fr"",""nylon-12-aluminum-filled-af"",""pa-12"",""nylon-12"",""formlabs-clear-resin"",""accura-25"",""absplus-stratasys"",""abs-m30i"",""abs-like-black""],""transactionProcessAlias"":""default-inquiry/release-1"",""unitType"":""inquiry""}",{},
