Id,CreatedAt,Title,PriceAmount,PriceCurrency,AuthorId,State,ImageCount,CurrentStockQuantity,PublicData,PrivateData,Metadata
689fc8b9-d7f4-4fec-bcdd-e40ffedfd8b2,2025-08-15T23:54:33Z,Parts On Demand – Industrial 3D Printing & Digital Productio,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"": [""fdm"", ""sls"", ""mjf""], ""affiliatelinkid"": ""https://www.partsondemand.eu"", ""categoryLevel1"": ""europe"", ""listingType"": ""free-listing"", ""location"": {""address"": ""Schaverijstraat 9D, 3534 AS Utrecht, Netherlands"", ""building"": """"}, ""thermoplasticid"": [""tpu-mjf"", ""polypropylene-mjf"", ""pa11-sls"", ""pa-af"", ""pa-12"", ""nylon-pa-12-blue-metal"", ""nylon-pa-12"", ""nylon-12-mineral-filled-hst"", ""nylon-12-glass-bead-filled-gf"", ""nylon-12-flame-retardant-fr"", ""nylon-12-aluminum-filled-af"", ""nylon-12""], ""transactionProcessAlias"": ""default-inquiry/release-1"", ""unitType"": ""inquiry""}",{},
689fc6ee-f0b4-49a5-9c53-cdd37f1c5015,2025-08-15T23:46:54Z,Oceanz – Industrial 3D Printing Service,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"": [""material-jetting"", ""sls"", ""slm"", ""dlp"", ""fdm"", ""sla"", ""mjf""], ""affiliatelinkid"": ""https://www.oceanz.eu"", ""categoryLevel1"": ""europe"", ""listingType"": ""free-listing"", ""location"": {""address"": ""Maxwellstraat 21, 6716 BX Ede, Netherlands"", ""building"": """"}, ""metalid"": [""aluminum-aisi10mg"", ""titanium-ti-6al-4v"", ""steel"", ""stainless-steel-316l""], ""photopolymerid"": [""formlabs-flexible-resin-80a"", ""formlabs-durable-resin""], ""thermoplasticid"": [""tpu-mjf"", ""polypropylene-mjf"", ""photopolymer-rigid"", ""petg"", ""pei-ultem-1010-stratasys"", ""pc"", ""pa11-sls"", ""pa-gf"", ""pa-12-bluesint"", ""nylon-pa-12-blue-metal"", ""nylon-12-mineral-filled-hst"", ""nylon-12-glass-bead-filled-gf"", ""nylon-12-flame-retardant-fr"", ""nylon-12-aluminum-filled-af"", ""formlabs-clear-resin"", ""abs-like-black"", ""nylon-12"", ""abs-m30-stratasys""], ""transactionProcessAlias"": ""default-inquiry/release-1"", ""unitType"": ""inquiry""}",{},
689fc306-bf59-4235-8e6f-139ad6ed2f66,2025-08-15T23:30:14Z,MX3D – Robotic WAAM Metal 3D Printing Solutions,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"": [""ded""], ""affiliatelinkid"": ""https://mx3d.com"", ""categoryLevel1"": ""europe"", ""listingType"": ""free-listing"", ""location"": {""address"": ""Dynamostraat 46, 1014 BK Amsterdam, Netherlands"", ""building"": """"}, ""metalid"": [""titanium-ti-6al-4v"", ""steel"", ""stainless-steel-316l"", ""inconel-625"", ""gold-plated-brass"", ""maraging-steel"", ""aluminum-aisi10mg"", ""inconel-718""], ""transactionProcessAlias"": ""default-inquiry/release-1"", ""unitType"": ""inquiry""}",{},
689fc074-5097-4d59-ac1f-081c116e6706,2025-08-15T23:19:16Z,Treatstock – On-Demand Manufacturing Platform & Marketplace,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"":[""fdm"",""material-jetting"",""mjf"",""sla"",""sls"",""slm"",""dlp"",""dmls""],""affiliatelinkid"":""https://www.treatstock.com"",""categoryLevel1"":""northamerica"",""listingType"":""free-listing"",""location"":{""address"":""40 E Main St suite 900, Newark, DE 19711, USA"",""building"":""""},""metalid"":[""aluminum-aisi10mg"",""titanium-ti-6al-4v"",""steel"",""stainless-steel-316l"",""maraging-steel"",""inconel-718""],""thermoplasticid"":[""tpu-mjf"",""photopolymer-rigid"",""petg"",""pei-ultem-9085-stratasys"",""pei-ultem-1010-stratasys"",""pc-or-pc-abs"",""pc"",""pa11-sls"",""pa-gf"",""pa-af"",""polypropylene-mjf"",""pa-12"",""nylon-pa-12-blue-metal"",""nylon-pa-12"",""nylon-12-mineral-filled-hst"",""nylon-12-glass-bead-filled-gf"",""nylon-12-flame-retardant-fr"",""nylon-12-aluminum-filled-af"",""nylon-12"",""absplus-stratasys"",""abs-like-black"",""abs-m30-stratasys""],""transactionProcessAlias"":""default-inquiry/release-1"",""unitType"":""inquiry""}",{},
689fbd84-8a6e-40d7-ae99-8aad7a735213,2025-08-15T23:06:44Z,Prototal Industries – Industrial 3D Printing - Sweden,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"":[""fdm"",""material-jetting"",""mjf"",""sla"",""sls"",""slm"",""dlp""],""affiliatelinkid"":""https://prototalindustries.com"",""categoryLevel1"":""europe"",""listingType"":""free-listing"",""location"":{""address"":""Instrumentvägen 6, 553 02 Jönköping, Sweden"",""building"":""""},""photopolymerid"":[""formlabs-durable-resin""],""thermoplasticid"":[""polypropylene-mjf"",""photopolymer-rigid"",""petg"",""pc-or-pc-abs"",""pc"",""pa11-sls"",""pa-gf"",""pa-af"",""pa-12-bluesint"",""nylon-pa-12-blue-metal"",""nylon-pa-12"",""nylon-12-mineral-filled-hst"",""nylon-12-glass-bead-filled-gf"",""nylon-12"",""nylon-12-flame-retardant-fr"",""nylon-12-aluminum-filled-af"",""formlabs-clear-resin"",""abs-m30i"",""abs-like-black"",""abs-m30-stratasys""],""transactionProcessAlias"":""default-inquiry/release-1"",""unitType"":""inquiry""}",{},
689f90f4-bdee-4302-8bcc-db64ca08637b,2025-08-15T19:56:36Z,Weerg – 3D Printing & CNC Machining On-Demand Manufacturing,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"": [""mjf"", ""sla"", ""sls"", ""dlp"", ""fdm""], ""affiliatelinkid"": ""https://www.weerg.com"", ""categoryLevel1"": ""europe"", ""listingType"": ""free-listing"", ""location"": {""address"": ""Via Campocroce, 14, 30037 Scorzè VE, Italy"", ""building"": """"}, ""metalid"": [""titanium-ti-6al-4v"", ""stainless-steel-316l"", ""aluminum-aisi10mg""], ""photopolymerid"": [""formlabs-flexible-resin-80a"", ""formlabs-durable-resin""], ""thermoplasticid"": [""tpu-mjf"", ""polypropylene-mjf"", ""petg"", ""pei-ultem-9085-stratasys"", ""pei-ultem-1010-stratasys"", ""pc-or-pc-abs"", ""pc"", ""pa11-sls"", ""pa-gf"", ""pa-af"", ""pa-12"", ""nylon-pa-12"", ""nylon-12-mineral-filled-hst"", ""nylon-12-glass-bead-filled-gf"", ""nylon-12-flame-retardant-fr"", ""nylon-12"", ""nylon-12-aluminum-filled-af"", ""formlabs-clear-resin"", ""abs-m30i"", ""abs-like-black"", ""abs-m30-stratasys"", ""abs-white"", ""duraform-pa-nylon-12"", ""absplus-stratasys""], ""transactionProcessAlias"": ""default-inquiry/release-1"", ""unitType"": ""inquiry""}",{},
689f85ac-6b71-41ba-81c0-bc0d434f02d4,2025-08-15T19:08:28Z,Sculpteo – On-Demand 3D Printing & Digital Manufacturing,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"":[""sls"",""slm"",""dlp"",""dmp"",""fdm"",""material-jetting"",""mjf"",""dmls""],""affiliatelinkid"":""https://www.sculpteo.com"",""categoryLevel1"":""europe"",""listingType"":""free-listing"",""location"":{""address"":""10 Rue Auguste Perret, 94800 Villejuif, France"",""building"":""""},""metalid"":[""aluminum-aisi10mg"",""titanium-ti-6al-4v"",""steel"",""stainless-steel-316l""],""photopolymerid"":[""formlabs-flexible-resin-80a"",""formlabs-durable-resin"",""digital-clear-translucent""],""thermoplasticid"":[""tpu-mjf"",""polypropylene-mjf"",""photopolymer-rigid"",""petg"",""pa11-sls"",""pa-gf"",""pa-af"",""pa-12"",""nylon-pa-12-blue-metal"",""nylon-pa-12"",""nylon-12-mineral-filled-hst"",""nylon-12-glass-bead-filled-gf"",""nylon-12-flame-retardant-fr"",""nylon-12-aluminum-filled-af"",""nylon-12"",""formlabs-clear-resin"",""absplus-stratasys"",""abs-like-black""],""transactionProcessAlias"":""default-inquiry/release-1"",""unitType"":""inquiry""}",{},
689f8360-d35e-4863-9e38-c5d49c876774,2025-08-15T18:58:40Z,Fathom Manufacturing – Advanced 3D Printing & On-Demand Manu,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"": [""cdlp"", ""dmls"", ""fdm"", ""material-jetting"", ""mjf"", ""sla"", ""slm"", ""sls""], ""affiliatelinkid"": ""https://fathommfg.com"", ""categoryLevel1"": ""northamerica"", ""listingType"": ""free-listing"", ""location"": {""address"": ""1050 Walnut Ridge Dr, Hartland, WI 53029, USA"", ""building"": """"}, ""metalid"": [""aluminum-aisi10mg"", ""titanium-ti-6al-4v"", ""stainless-steel-316l"", ""maraging-steel""], ""photopolymerid"": [""formlabs-flexible-resin-80a"", ""formlabs-durable-resin""], ""thermoplasticid"": [""tpu-mjf"", ""pp-natural"", ""polypropylene-mjf"", ""photopolymer-rigid"", ""petg"", ""pei-ultem-9085-stratasys"", ""pei-ultem-1010-stratasys"", ""pc-or-pc-abs"", ""pc"", ""pa11-sls"", ""pa-gf"", ""pa-12-carbon-filled"", ""pa-12-bluesint"", ""pa-12"", ""nylon-pa-12-blue-metal"", ""nylon-pa-12"", ""nylon-12-mineral-filled-hst"", ""absplus-stratasys"", ""abs-m30i"", ""abs-like-black"", ""abs-m30-stratasys""], ""transactionProcessAlias"": ""default-inquiry/release-1"", ""unitType"": ""inquiry""}",{},
689f80f4-4557-4bec-90c0-23f215d8d8bc,2025-08-15T18:48:20Z,i.materialise – Online 3D Printing Service,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"":[""dmls"",""fdm"",""material-jetting"",""mjf"",""sla"",""sls"",""slm"",""dlp"",""dmp""],""affiliatelinkid"":""https://i.materialise.com"",""categoryLevel1"":""europe"",""listingType"":""free-listing"",""location"":{""address"":""Technologielaan 15, 3001 Leuven, Belgium"",""building"":""""},""metalid"":[""titanium-ti-6al-4v"",""steel"",""stainless-steel-316l"",""aluminum-aisi10mg"",""maraging-steel"",""ni625""],""photopolymerid"":[""formlabs-durable-resin"",""formlabs-flexible-resin-80a""],""thermoplasticid"":[""tpu-mjf"",""photopolymer-rigid"",""polypropylene-mjf"",""pei-ultem-9085-stratasys"",""pei-ultem-1010-stratasys"",""pc-or-pc-abs"",""pc"",""pa11-sls"",""pa-gf"",""pa-12"",""nylon-pa-12"",""nylon-12-mineral-filled-hst"",""nylon-12-glass-bead-filled-gf"",""nylon-12-flame-retardant-fr"",""nylon-12-aluminum-filled-af"",""formlabs-clear-resin"",""abs-m30i"",""abs-like-black"",""abs-m30-stratasys"",""absplus-stratasys""],""transactionProcessAlias"":""default-inquiry/release-1"",""unitType"":""inquiry""}",{},
689f7c81-7323-4e01-bbd3-6afbfc4a1def,2025-08-15T18:29:21Z,JLC3DP – Online 3D Printing Service,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"": [""fdm"", ""material-jetting"", ""mjf"", ""sla"", ""slm"", ""sls""], ""affiliatelinkid"": ""https://jlc3dp.com"", ""categoryLevel1"": ""asia"", ""categoryLevel2"": ""southamerica"", ""listingType"": ""free-listing"", ""location"": {""address"": ""Zhuhai, Guangdong Province, China"", ""building"": """"}, ""metalid"": [""aluminum-aisi10mg"", ""titanium-ti-6al-4v"", ""steel"", ""stainless-steel-316l"", ""inconel-625"", ""ni625""], ""thermoplasticid"": [""petg"", ""pei-ultem-9085-stratasys"", ""pa11-sls"", ""pa-gf"", ""pa-af"", ""pa-12-bluesint"", ""pa-12"", ""nylon-pa-12-blue-metal"", ""nylon-pa-12"", ""nylon-12-mineral-filled-hst"", ""nylon-12-glass-bead-filled-gf"", ""nylon-12-flame-retardant-fr"", ""nylon-12-aluminum-filled-af"", ""tpu-70-a-white"", ""pp-natural"", ""tpu-mjf"", ""polypropylene-mjf"", ""pc"", ""photopolymer-rigid"", ""pei-ultem-1010-stratasys"", ""nylon-12"", ""formlabs-clear-resin"", ""absplus-stratasys"", ""abs-m30i"", ""abs-like-black"", ""abs-m30-stratasys""], ""transactionProcessAlias"": ""default-inquiry/release-1"", ""unitType"": ""inquiry""}",{},
689f7a70-8e34-4dd7-acb0-d9622c1a2193,2025-08-15T18:20:32Z,MakerVerse – On-Demand Digital Manufacturing Platform,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"":[""fdm"",""mjf"",""sla"",""sls"",""slm"",""dlp""],""affiliatelinkid"":""https://www.makerverse.com"",""categoryLevel1"":""europe"",""listingType"":""free-listing"",""location"":{""address"":""Greifswalder Str. 155, 10409 Berlin, Germany"",""building"":""""},""metalid"":[""aluminum-aisi10mg"",""steel"",""stainless-steel-316l"",""inconel-625""],""thermoplasticid"":[""tpu-mjf"",""polypropylene-mjf"",""photopolymer-rigid"",""petg"",""pei-ultem-9085-stratasys"",""pc"",""pa11-sls"",""pa-gf"",""pa-af"",""pa-12-bluesint"",""pa-12"",""nylon-pa-12-blue-metal"",""nylon-pa-12"",""pei-ultem-1010-stratasys"",""pc-or-pc-abs"",""nylon-12-glass-bead-filled-gf"",""nylon-12-flame-retardant-fr"",""nylon-12-aluminum-filled-af"",""nylon-12"",""formlabs-clear-resin"",""absplus-stratasys"",""abs-m30i"",""abs-like-black"",""nylon-12-mineral-filled-hst"",""abs-m30-stratasys""],""transactionProcessAlias"":""default-inquiry/release-1"",""unitType"":""inquiry""}",{},
689f786f-6f06-4077-9c8d-faa7fde74395,2025-08-15T18:11:59Z,Replique – On-Demand 3D Printing Material Hub & Manufacturin,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"":[""fdm"",""material-jetting"",""mjf"",""sla"",""sls"",""slm""],""affiliatelinkid"":""https://replique.io/"",""categoryLevel1"":""europe"",""listingType"":""free-listing"",""location"":{""address"":""Julius-Hatry-Straße 1, 68163 Mannheim, Germany"",""building"":""""},""metalid"":[""aluminum-aisi10mg"",""titanium-ti-6al-4v"",""steel"",""stainless-steel-316l""],""thermoplasticid"":[""tpu-mjf"",""photopolymer-rigid"",""petg"",""pei-ultem-9085-stratasys"",""pei-ultem-1010-stratasys"",""pc-or-pc-abs"",""pc"",""polypropylene-mjf"",""pa11-sls"",""pa-gf"",""pa-12"",""nylon-pa-12"",""nylon-12-mineral-filled-hst"",""nylon-12-glass-bead-filled-gf"",""nylon-12"",""formlabs-clear-resin"",""absplus-stratasys""],""transactionProcessAlias"":""default-inquiry/release-1"",""unitType"":""inquiry""}",{},
689f6fc5-19f5-4369-812a-7f79879a3fff,2025-08-15T17:35:01Z,K3D – Masters in 3D Metal Printing,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"":[""dmp"",""dmls"",""slm""],""affiliatelinkid"":""https://k3d.nl/en/"",""categoryLevel1"":""europe"",""listingType"":""free-listing"",""location"":{""address"":""Varsseveldseweg 20A, 7061 GA Terborg, Netherlands"",""building"":""""},""metalid"":[""aluminum-aisi10mg"",""titanium-ti-6al-4v"",""steel"",""stainless-steel-316l"",""inconel-625"",""ni625"",""inconel-718"",""maraging-steel""],""transactionProcessAlias"":""default-inquiry/release-1"",""unitType"":""inquiry""}",{},
689f4ae4-f6e6-4235-aab3-128d893174f1,2025-08-15T14:57:40Z,PROTIQ – Digital Manufacturing Marketplace & 3D Printing Sol,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"": [""dlp"", ""dmls"", ""fdm"", ""mjf"", ""sla"", ""sls""], ""affiliatelinkid"": ""https://www.protiq.com/"", ""categoryLevel1"": ""europe"", ""listingType"": ""free-listing"", ""location"": {""address"": ""Flachsmarktstraße 54, 32825 Blomberg, Germany"", ""building"": """"}, ""metalid"": [""aluminum-aisi10mg"", ""titanium-ti-6al-4v"", ""steel"", ""stainless-steel-316l""], ""thermoplasticid"": [""pp-natural"", ""photopolymer-rigid"", ""pa-gf"", ""pa-12-carbon-filled"", ""nylon-12"", ""nylon-pa-12""], ""transactionProcessAlias"": ""default-inquiry/release-1"", ""unitType"": ""inquiry""}",{},
689f47cb-4c39-4a73-87ce-d98340d82004,2025-08-15T14:44:27Z,RapidMade – 3D Printing & Digital Manufacturing Services,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"":[""fdm"",""sls"",""dlp"",""dmls"",""mjf"",""sla""],""affiliatelinkid"":""https://rapidmade.com/"",""categoryLevel1"":""northamerica"",""listingType"":""free-listing"",""location"":{""address"":""12141 SW Herman Rd, Tualatin, OR 97062, USA"",""building"":""""},""metalid"":[""aluminum-aisi10mg"",""titanium-ti-6al-4v"",""steel"",""stainless-steel-316l"",""stainless-steel-17-4ph"",""inconel-718"",""inconel-625"",""gold-plated-brass"",""bronze"",""maraging-steel"",""ni625""],""thermoplasticid"":[""tpu-mjf"",""pp-natural"",""polypropylene-mjf"",""photopolymer-rigid"",""pc-or-pc-abs"",""pa11-sls"",""pa-gf"",""pa-af"",""pa-12"",""nylon-pa-12-blue-metal"",""nylon-pa-12"",""nylon-12-mineral-filled-hst"",""formlabs-clear-resin"",""accura-25"",""absplus-stratasys"",""abs-m30i"",""nylon-12-glass-bead-filled-gf"",""nylon-12"",""nylon-12-aluminum-filled-af"",""abs-like-black"",""abs-m30-stratasys"",""abs-white"",""duraform-pa-nylon-12"",""duraform-gf-glass-filled-nylon"",""duraform-hst"",""duraform-ex"",""duraform-tpu"",""hips"",""standardpla""],""transactionProcessAlias"":""default-inquiry/release-1"",""unitType"":""inquiry""}",{},
689f4318-7a58-430d-b76b-dc311d2bbff5,2025-08-15T14:24:24Z,Machinified – Additive Manufacturing & Digital Production Pl,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"": [""dmp"", ""sla"", ""sls""], ""affiliatelinkid"": ""https://www.machinified.com/"", ""categoryLevel1"": ""europe"", ""listingType"": ""free-listing"", ""location"": {""address"": ""Ambachtenlaan 16, 3001 Leuven, Belgium"", ""building"": """"}, ""metalid"": [""aluminum-aisi10mg"", ""titanium-ti-6al-4v"", ""steel"", ""stainless-steel-316l"", ""maraging-steel""], ""thermoplasticid"": [""tpu-mjf"", ""pp-natural"", ""polypropylene-mjf"", ""pa-gf"", ""pa-af"", ""pa-12-bluesint"", ""nylon-12-mineral-filled-hst"", ""nylon-12-glass-bead-filled-gf"", ""nylon-12-aluminum-filled-af""], ""transactionProcessAlias"": ""default-inquiry/release-1"", ""unitType"": ""inquiry""}",{},
689f3e94-0992-4da9-86d7-e021d5ba3124,2025-08-15T14:05:08Z,3D Explorer – MJF 3D Printing Service,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"":[""mjf""],""affiliatelinkid"":""https://3dexplorer.com.au/"",""categoryLevel1"":""asia"",""categoryLevel2"":""southamerica"",""listingType"":""free-listing"",""location"":{""address"":""Sydney NSW, Australia"",""building"":""""},""thermoplasticid"":[""pa11-sls"",""pa-12-carbon-filled"",""pa-12"",""nylon-pa-12"",""nylon-12""],""transactionProcessAlias"":""default-inquiry/release-1"",""unitType"":""inquiry""}",{},
689e7d05-21f2-4dce-8864-9e85dacc4cd1,2025-08-15T00:19:17Z,Fictiv – Digital Manufacturing Platform & Custom Parts,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"": [""dlp"", ""dmls"", ""fdm"", ""material-jetting"", ""mjf"", ""sla"", ""sls""], ""affiliatelinkid"": ""https://www.fictiv.com/production"", ""categoryLevel1"": ""northamerica"", ""listingType"": ""free-listing"", ""location"": {""address"": ""1611 Telegraph Ave, Oakland, CA 94612, USA"", ""building"": """"}, ""metalid"": [], ""thermoplasticid"": [""tpu-mjf"", ""petg"", ""pei-ultem-9085-stratasys"", ""pei-ultem-1010-stratasys"", ""pc-or-pc-abs"", ""pc"", ""pa11-sls"", ""pa-gf"", ""pa-af"", ""pa-12-carbon-filled"", ""pa-12-bluesint"", ""pa-12"", ""polypropylene-mjf"", ""nylon-pa-12"", ""nylon-12-mineral-filled-hst"", ""nylon-12""], ""transactionProcessAlias"": ""default-inquiry/release-1"", ""unitType"": ""inquiry""}",{},
689e7a99-1ea0-4ddf-9810-99183837a700,2025-08-15T00:08:57Z,EasyPartz – Online CNC Machining & Industrial Manufacturing,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"":[""sls""],""affiliatelinkid"":""https://www.easypartz.com"",""categoryLevel1"":""europe"",""listingType"":""free-listing"",""location"":{""address"":""Maskinvej 5, 2860 Søborg, Denmark"",""building"":""""},""metalid"":[""aluminum-aisi10mg"",""titanium-ti-6al-4v"",""steel"",""stainless-steel-316l""],""thermoplasticid"":[""polypropylene-mjf"",""pa-gf"",""pei-ultem-9085-stratasys"",""pc"",""pa11-sls"",""photopolymer-rigid""],""transactionProcessAlias"":""default-inquiry/release-1"",""unitType"":""inquiry""}",{},
689e7858-9f88-4df1-8890-934041e4223e,2025-08-14T23:59:20Z,3DPRINTUK,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"":[""mjf"",""sls"",""saf""],""affiliatelinkid"":""https://www.3dprint-uk.co.uk"",""categoryLevel1"":""europe"",""listingType"":""free-listing"",""location"":{""address"":""Leyton Industrial Village, Argall Ave, London E10 7QP, UK"",""building"":""Unit D9""},""thermoplasticid"":[""sls_pa12_pa2200"",""mjf_pa12"",""sls_flexible_tpu"",""saf_pa11_eco""],""transactionProcessAlias"":""default-inquiry/release-1"",""unitType"":""inquiry""}",{},
689e71e7-ff52-4488-9d3e-13435ed66130,2025-08-14T23:31:51Z,3D People UK,,,689e48bb-b5fd-47a3-a809-a12d33e388cb,published,1,,"{""TechnologyID"":[""mjf"",""sls""],""affiliatelinkid"":""https://www.3dpeople.uk"",""categoryLevel1"":""europe"",""listingType"":""free-listing"",""location"":{""address"":""82-100 Nathan Way, London SE28 0FS, UK"",""building"":""Unit 18-19 Nathan Way Business Park""},""thermoplasticid"":[""sls_pa12_pa2200"",""mjf_pa12"",""ultrasint_tpu01_mjf""],""transactionProcessAlias"":""default-inquiry/release-1"",""unitType"":""inquiry""}",{},
